video_id,comments
skpDRagBiqA,"['Enlace  https://s.click.aliexpress.com/e/_DlkQBKt', 'Es un producto (supongo) diseñado para cuando vas en transporte público y es normal (según país y región) que te abran la mochila o donde lleves tus cosas, de ahí en mas es como cualquier bolso normal', 'Mira Ramón, hackearon mis huellas', ""Aun si tuviera un candado fuerte o de un cuero resistente, Roberto lo puede tomar sin problemas: 'ya se la saben!!'"", 'Una pr3gumta este vato es rico o como compra todo eso y rompe carros', 'Este bolso creo que esta pensado mas que nada para evitar robos rapidos en la calle (he visto video de retos de ladrones abriendo bolsos asi en un momento y sin que el dueño se de cuenta) o si lo dejas en algun lugar como una fiesta de un amigo, un bar o sitios asi, no tengan mas remedio que llevarse el bolso entero o dejar de intentarlo ya que por norma es mas facil abrir y llevarae rápidamente lo primero que pilles.', 'esa voz de don ramon pa\nrece la de calamardo xdd', 'La mujer viendo este video cuando va llegar mí bolso blindado 😂😂', '*Le clava una tijera en el rache* lito', 'Ramon es la cereza del oastel de este canal.']"
IcgfzI7tuxM,"['¡Qué vagabundería! 😊', 'Mejor le echo el hielo al vaso \U0001fad7', 'Bueno tiene sentido el frío y la velocidad no se llevan del todo mientras más hay más frío hace', 'Conclusión, topaz se arregla haciendo que si tienes menos de 4 cartas en un axie te compense metiéndote un confundido o otra carta de maldición al morir v:', 'Dónde lo compro!!!🙁😫😫😫', 'Fantastico ahora tengo una lata fria que al abrir estallara por tanto gas', 'Solo se pone hielo en el vaso y lo agitas y puff tambien se enfria rapido', 'Y luego estalla por el gas 😂', 'Esa máquina no sirve para nada no puedes meter refresco con gas  si no cuando habras te explota', 'Promete quedar helada y quitarle el gas si tiene']"
Jl-26XZZZXI,"['Esto se salió de control, donde carajos esta ramon?😂', 'Mira esto Ramón? Ah cierto soy yo', '""Mira esto Barone""', 'Ese es ramon?', 'Es sinplemente estanio', 'Barone con hipotiroidismo', 'cambiaron de actor', 'se lo comio', 'Una barra de estaño?', 'Cuidado si tiene plomo no lo compren']"
lqw_HCgzMxQ,"['Enlace https://s.click.aliexpress.com/e/_DDzJRK5', 'Quiero DOS', 'Esto es muy cómodo Ramón', 'Necesito uno de sos viejo', 'Voy a comprar uno y lo que me gusta es que se me pone duro. 😂', 'Lo compre Ramón xD', 'Omvre', 'Me da gracia cuando dice Ramón jajaja', 'bien ramon😂', 'A Ramón se le hace agua el chiquito']"
rfHJgLgDr38,"['Me quejare con la oficina de Atención al Consumidor por los chinos chantas', 'Ahi esta Ramon', 'En efecto, esa máquina ES LA BOMBA.', '""Vamos a poner unas bolitas""\nRamón:🥵', 'Sirve pa tres cosas', 'Me pregunto ¿cual es el objetivo de este producto inutil? No es un juguete porque puede lastimar, tampoco es un arma porque no es que haga mucho daño, no encuentro una sola situacion en que se puede necesitar.', 'El wey le metió las bolas 😮', 'que buen regalo le hare a mi suegra', 'Pongamoslo a prueba', 'Duele, comprobado 😢']"
CKjXYZkszhc,"['Dame 2 para llevar por favor 😊', 'El mejor regalo para alguien epiléptico☠️', 'Hi comparte los link de compre', 'Lo busqué y me dí cuenta que el primero se ve genial pork lleva 4 elices ( y al llevar 4 elices el golograma se ve mucho mejor ) en este que lleva 2 elices se notan las elices..... pero claro de costar 80 a 300 pues bueno yah depende de cada uno pero es muy chulo.......', 'Son increíbles 🎉', 'Ta perra', 'Link de compra', 'El doblaje es tan malo que es bueno', 'El liiink donde lo compraste lo quiero lo quiero', 'parece los ologramas de volver al futuro pwro con HD']"
LYQtLdmiNa8,"['Y el matamosca clásico... ???', 'No es peligroso. Ysi te hecho en los ojos', 'Matando seres vivos de tonalidad no visible, clásico 😂😂😂', 'Que salgan los pinches animalistas', 'Y el enlaceeee', 'Necesario para la vidaaaa', 'Con arena es funcional', 'Buoem', 'Cómo lo consigo ????', 'No lástima:\nLos niños apuntando a los ojos 😂']"
CaNar0y9pmU,"['Luffy abriendo el cofre del One Pice be like', 'No le cambien la voz a mi papito lindo', 'Yo teeengoun moco😪, lo saco poco a poco, lo reedondeo🤏 y lo miro😋 con deseooo, yo me lo como🍴 y como me sabe a poco🤢, cogemos👌 otro moco y volvemos a empezar(x∞)', 'Ramon>>>>>>luis', '""Dame un poco de ese chocolate"" moment:', '🤔🤔🤔 y el doblador antiguo?', 'Fuerza sentri fuga ez re facil', 'No es acorde al personaje la voz', 'Ramon....\n\n\nVOLVEEEEEEEEEE!!!', 'Diagonal.']"
zkw-s52i-xo,"['WoW', 'Eso no lo estrellas contra la mesa no?', 'Me da risa que como no incluye el stand la tiene que recostar en la mesa 😂', 'La de trastos que tienes que tener en casa, Ramón 😂😂', 'Esto es muy finito Ramón 🥵🥵🥵🥵🥵', 'Lo compreeeee😅😅😊😊😊😊', 'Como que ya tienen mas presupuesto', 'mira el brillo de esto Ramón, parece un sol!! Frases que dan vida!', 'Quien rayos es ramon', 'Jajajaja el mejor monitor del mundo, no mames jajajaja']"
B1DLirkOEY0,"['Enlace https://s.click.aliexpress.com/e/_Ap6Qj9', 'Yo creo que quien lo traduce, es brasileiro como el.', 'Quien es Ramón 😂', 'Pon a a prueba la aspiradora para traje y coche', 'Tendrías que haber soplado o hacer pasar aire a presión por el ahí te das cuenta si cuenta con una turbina como generador', 'Te vas a escaldar vivo... Como un pollo desplumado...\n\n😊😅😂😆🤣  😳  🤭', 'dejar de hacer pruebas con agua \nes un bien escaso', 'Exactly the concept needed for the blockchain flowmeter', 'Waw . Lo compare . Ahora entiendo por que siempre ne quemo , no sabia que tenia que ver el termómetro para regular la temperatura , sin ese termómetro no se si se calienta el aguac😂 que estupidez', 'Lol nunca q ví llegar a tantos grados una ducha, mi ducha llega a 46 máximo, pero la tengo regulada, para que no sobre pase los 40 grados, 1 ahorras gas y 2 no te quemas 😅']"
9Q5Z7MLSlc0,"['Sigue mi nuevo canal oficial para ver videos inéditos 🤯👇\n\nhttps://www.youtube.com/@Soyelbaronevertical', 'Cuando alguien hecha jamón york y dice jamoncito del bueno... Significa que en su vida jamás probó el jamón ibérico', 'Ya me canse de ver los videos, sin saber el valor de lo que compras.', 'Queda mejor ennel.clasico utensilio cuadrado de metalm al fuego directo.', 'Wow Ramón,  ¡abramos un restaurant!', 'Yo quiero eso 😁😅', 'Cómo le vas a poner mateca a una hamburguesa? Qué asco', 'Dios mío no encuentran q otra estupidez inventar y todavía hay gente q lo compra !!🤦🏻', 'Con el cuchillo arriba pensé que me estaba asaltando', 'Kamon chingon jamon del boen0!!!']"
xYZMG62hT0U,"['Enlace https://s.click.aliexpress.com/e/_DBAtkjx', 'Nooo El Boritaaaa', 'salen mas caras las cintas que el manto', 'Créditos a gimi', 'Que dolor que rompan ese auto y uno que intenta ahorrar para tener uno \U0001f979', 'Caldo de huevo 😮', 'Dass auto 😂', 'Esa la usamos para reparar bats de madera de hecho', 'Solo me gustaría saber quién salió primero si Jimmy o el??', 'Yo jalando dos años pa comprarme ese carro pa q salgas con esto 😢bueni no tengo carro']"
wgb69KMIn6Q,"['Es una estafa', '😂😂😂', 'Tu ves comprando mierdas chinas ,qud en vez de quitar mierda,te introduce amigo...cuidao', 'Como amo este canal lpm❤', 'Jajajaj Ramón argento ❤', 'En medio del que? Xd', 'Gracias', 'El kun se va con la mitad de los seguidores de la king’s league… si no es más 🤣', 'Fraude!!', 'Malditos estafadores 😂😂😂 Bien hecho Ramon termina con los fraudes 😂😂']"
5AuYlg-zZOQ,"['Enlace https://s.click.aliexpress.com/e/_Dd5186h', 'Lo compré', 'Ombre que rico se ve, esa manchita que vamos a hacer es una manchita....', 'No es magia, es peróxido de hidrógeno 😅', 'Hombre que rico se ve jeje🤤 \n\nRamon:😈', 'Si la mancha es reciente, sale hasta con agua. NO vendas humo.  La gracia sería limpiar la misma mancha de chocolate pero 3 semanas después. Una mancha reciente sale sin usar nada especial. Se nota que no sabes nada de lavar ropa.', 'lavar se inventa en 1900*\ngente en 1899:', 'Que bronca cuando no dice LO COMPRE', 'Bloquear canal', 'Resultado final??\nMancha gugant😢']"
BSUcNPNM3G8,"['Sigue mi nuevo canal oficial para ver videos inéditos 🤯👇\n\nhttps://www.youtube.com/@Soyelbaronevertical', 'Iphone galaxy', '?', 'Pasa que la entrada C de iPhone no es la misma que la de un C convencional', 'El iphone tiene protección de voltaje.\nSolo se te quemara la entrada del dispositivo.\nPruébalo con otro más', 'El iPhone es moderno porque viene con play store 😂', 'Jajajaja el IPhone 14 pro max con Android', 'Se llama Usb Killer pueden obtenerlo en distintas webs', 'hey..', 'Siuuuu, otro mas a la basura, pero se hizo el intento xd.Saludos']"
8AvQ1iiD3JE,"['Enlace https://s.click.aliexpress.com/e/_DkNuiYH', 'Alguien sabe cual es el nombre del canal en inglés?', 'De dónde es este señor🤔', 'Nem sabia que o calvone falava espanhol 😅', 'Y lo volvió a apuñalar 😂😂😂😂😂', 'Ay 2 minutos de completa nada en el video :v', 'LO COMPRE 😃', 'Min 2:40 = 🗿🗿🗿🗿💀', '0:11 Lo Azotó: ✅\nDijo ¡LO COMPREE!:✅\nLo abrió con el cuchillo:✅\nQue satisfactorio 🗿', 'Lo compree!']"
kjW06wmOR1w,"['Debemos inferir que compraste un Rolex y te dieron un perfume? La caja, la tapa y el envase son lindos pero no se olviden que son cosas comunes. Hay perfumes muy buenos y mas acequibles que ese. No se dejen engañar', 'Barone: procede a echarse perfume en el cuello. Ramon: puedo oler??😳😳😳', 'Pensé que era un chocolate de los resses jajaja', 'El Ramón de rancho!😂', 'Acá en Argentina ya lo venden trucho', 'No quiero asustarte pero yo tengo el perfume de ben10', 'le faltó estamparlo contra la mesa Ramón¡¡¡', 'No puedo ver demasiada umildaaaaaaa', 'me encanta el doblaje de ramón jajajaja', '😂😂y el azotón😂😂']"
LxoqcJcTf9Q,"['Enlace https://s.click.aliexpress.com/e/_DFZH8af', 'mira ramon', 'Y esa voz de virgo Ramón?', 'Hey, piensa lo que te gastaste en la cámara de seguridad Pudistes arreglar el parabrisas o poner un poco más de plata y habías arreglar el para brisas....jeje', 'Lo instalamos en latam y en la primera noche de vigilancia la roban 😢', 'Mira Ramon, otro producto innecesario', 'Que pro ramon', 'Tenes que hacer un video de todos los productor que compraste, estaria genial', 'Ojo cuando entres a un túnel....', 'Yo de ti meteria la navaja con la que abres la bolsa más profundo, a ver si hay algo delicado y lo cortas 🤣']"
frO4mE_42Ts,"['Me voy matar Ramon', 'Ramon goat v:', '2mil dolares por esa cosa ? A lo mucho 500 dolares y exagerando', 'Para hacer las maletas que se inician en las películas para los francotiradores camuflados', 'La maleta de 1.5 millones de pesos hoy 16/8. No sé mañana 😂', 'No pongas el enlace, no puedo 😢😂', 'Los ermanos vyendo vídeos del Brasil e a pensar que são de Los países kkkkk', 'Que brisa kkkk', 'El audi totalmente apuñalado y destruido: ""que te hice para merecer esto?""', 'y es por eso que no uso el cuchillo para abril el empaque']"
O2Ac3AWpzwU,"['Enlace https://amzn.to/43O6VAG', 'Lo compre Ramón xD', 'Me quedo mil veces con este canal Jimmy me cae mal', 'Los chairos dicen que es tecnología espuria... Verdad!!!???', 'Funciona con Android?', 'Genio Ramón', 'Que guapo eres', 'No se puede recargar?\nNo se si quiero saber cuanto cuesta, talves me dará un paro si descubro que cuesta mas de 20 dolares por cada uno', 'Lo hubieras probado desde 1 kilometro', 'Consulta, porqué gringolandia, siempre que quiere demostrar algo decir algo, si siempre golpean será un complejo de inferioridad que tratan de esconder?']"
AgyTaWb-S3w,"['Ohjojojo', 'Yo tenía una', 'No entiendo que tiene de raro un escalectric', 'Mi amigo tiene uno de esos, ala siguiente semana no funciono muy bien que digamos 🧐', 'No dijo lo compre 😔😣😣😖☹️🙁😕 😢😭 \n\n-NPC', 'Santa Claus una vez dijo: johojohojohojo', 'Yo tuve una de niño y era horas de diversión😊', 'Mira Ramón, Verstappen', 'ojojojoou', 'este tipo de autitos se llama Scalentrix y es todo un hobby']"
OTseAMntP7s,"['Enlace https://s.click.aliexpress.com/e/_DkkxCLT', 'Ramon sacaste el carbón de la heladera? 🤷\u200d♂️', 'La forma más rápida es con una secadora, así lo hacemos acá en México si no hay cartón o si quieres que encienda más rápido, porque la mayoría contamos con una secadora en casa', 'Guardas el carbón en una nevera?', 'Por qué debería comprarlo cuando obtienes el mismo efecto o mejor con un ventilador, es más común de encontrar, no tienes que mover el brazo y proporciona mucho más aire 😅😂', 'Lo compraste 🤨', 'Sin estréshh', 'Un secador de pelo común y silvestre y se ahorran lo de ese artefacto', 'Yo digo que al hacha de inmediato 😂😂😂', 'El secador de pelo funciona mejor y sin esfuerzo 😂😂😂']"
8NaLD5mU0_I,"['El link minimo', 'Ramón te faltó el link de compra 🛍️', 'Donde lo compro?😢', 'Lo compré', 'Si dice ""lo compre"" hay like', 'Parece brutal!!! ❤', 'Lo malo es que funciona con 220 v \nCuando en toda Latinoamérica es de 110v', '100 grados en 10 segundos.. ""no consumirá mucho""... cuando para generar eso en 10 segundos se consumió media usina electrica', 'Y el link?', 'Gasta un montón']"
5rLqUSg8TJ0,"['Enlace https://s.click.aliexpress.com/e/_DFWPkO7', 'Se nota que nunca has barrido ramon', 'Quiza solo necesitaba carga', 'Deberias regalar los productos que destrozas', '😅', 'Lo de probar.. entra en darle contra un leño? 😆🙃', 'Jajajajaja', 'Era buena... Buena porqueria. Me encanto el final', 'Jajaja capaz que se le olvidó de cargarle las baterías 😅', 'El infaltable fatality 😂😂😂']"
Km0VsxKP7FQ,"['Enlace https://s.click.aliexpress.com/e/_DeL9hYx', 'Pensé que se jodio mi celular jajajaja', 'Deveria hacer video largo. Los corto me dejar inpaciente', 'En un día de uso dejas sin agua potable al planeta 🤣🤣🤣', 'Que pasa, que allí el agua la regalan???', '2 minutos de completa obscuridad', 'Cuando un gringo aprende lo que es una central hidroeléctrica en pequeño 😂😂😂😂😂', 'Si bien el producto funciona, no cumple con los estándares de eficiencia verde (se gastan litros de agua  potable solo para generar un poco de energía)', 'Te sobraron como dos minutos de vídeo', 'Se quedaron sin luz']"
r7YRRN1mUFo,"['Enlace https://s.click.aliexpress.com/e/_DeIU8Pp', 'Ramón, abramos una empresa de mudanzas...', 'NO', 'EL SIJON LOVEN', 'LOVEŔ', 'Mejor la palanca de Ching Chong o mejor de Arquimides', 'Mi hermano tenía eso y no funcionaba tan bien, creo que solo sirve para cosas livianas y si empujas muy fuerte de un lado sus rueditas se salen', 'Y por eso la humanidad cada vez es más débil', 'Mi amigo el menos racista:', 'Ching chon 👍']"
tJTHEZnnxyQ,"['Solo falta saber si cuando la llanta gira no ensucie la carrocería', 'Ramón 😂😂😂', 'Poja jamón (porra ramón)', 'Y el link?', 'Dijo Ramón', 'Y el link', 'Y el enlace?', 'No hay link?', 'Donde  esta su voz la el video anterior?', 'Negriiito 😋']"
76kquVf0Tmk,"['Y el enlace😢', 'Dónde lo compro', 'Don kikon XD', 'Y el link? 😏', 'Y el link de compra?', 'Como lo compro', 'ahí dice que se llama Game Stick Lite 4k', 'Enlace pliss😅', 'Gente, en general una consola medio antigua, 3ds o psp, con un buen emulador; emula mejor por potencia y los materiales son mejores, igual con un pc muy barato. Estos aparatos son cómodos y rápidos (no tienes que buscar tú las roms de los juegos etc.) pero pierdes mucho en calidad de audio, de video y de juego!', 'Lo encontre!!!! Stick vidiogem']"
1vWOPgzcX3o,"['Enlace https://s.click.aliexpress.com/e/_DDlsNz1', 'Dónde vive este señor.. en Tailandia?🙃', 'O bien pero no tiene la secadora', 'No se porque no lo creo', 'Wao', '¿Después de lavar... enjuagó la toalla con agua limpia? 🤔', 'Gran regalo para el día de la madre o para la novia 😃', 'Como para lavar las toallas con las que se lava el carro y no quiero lavar en la lavadora.', 'Cuánto cuesta', 'Yo quiero uno']"
o_-mL6fojOU,"['Enlace https://s.click.aliexpress.com/e/_DFiZZT9', 'Pob me Disen no ay fuego para prender yo con mi barita en la mochila 🎒 😎🤑👌👌', '¡Ya veo ahora cómo incrementan los incendios en las casas!', 'Siguiente video: *compre un camión de bomberos*', 'Imaginate usar esa en una parrillada al final como ""descuiden yo lo prendo"" y le echas fuego con la varita', 'Al final usó el hechizo ""Incendio""', 'Esa varita es del personaje de Snape, no es de Harry Potter', 'Siguiente video:se quema toda mí casa...', 'Esa varita te puede dejar calvo como te descuides', 'Esa barita es del diablo :c']"
